nohup: ignoring input
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] 
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] *****************************************
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] *****************************************
🚀 启动训练: Fold 3 | GPUs: 7 | Model: ST-SAM (Sam2-Hiera-L + NewStripDetailAdapter)
Epoch 29/50:  79%|███████▊  | 37/47 [01:47<00:28,  2.90s/it, loss=0.036]
Epoch 29/50:  79%|███████▊  | 37/47 [01:50<00:28,  2.90s/it, loss=0.0341]
Epoch 29/50:  81%|████████  | 38/47 [01:50<00:26,  2.90s/it, loss=0.0341]
Epoch 29/50:  81%|████████  | 38/47 [01:52<00:26,  2.90s/it, loss=0.043] 
Epoch 29/50:  83%|████████▎ | 39/47 [01:52<00:22,  2.87s/it, loss=0.043]
Epoch 29/50:  83%|████████▎ | 39/47 [01:55<00:22,  2.87s/it, loss=0.0552]
Epoch 29/50:  85%|████████▌ | 40/47 [01:55<00:19,  2.85s/it, loss=0.0552]
Epoch 29/50:  85%|████████▌ | 40/47 [01:58<00:19,  2.85s/it, loss=0.0421]
Epoch 29/50:  87%|████████▋ | 41/47 [01:58<00:17,  2.87s/it, loss=0.0421]
Epoch 29/50:  87%|████████▋ | 41/47 [02:01<00:17,  2.87s/it, loss=0.0398]
Epoch 29/50:  89%|████████▉ | 42/47 [02:01<00:14,  2.89s/it, loss=0.0398]
Epoch 29/50:  89%|████████▉ | 42/47 [02:04<00:14,  2.89s/it, loss=0.0395]
Epoch 29/50:  91%|█████████▏| 43/47 [02:04<00:11,  2.94s/it, loss=0.0395]
Epoch 29/50:  91%|█████████▏| 43/47 [02:07<00:11,  2.94s/it, loss=0.0386]
Epoch 29/50:  94%|█████████▎| 44/47 [02:07<00:08,  2.95s/it, loss=0.0386]
Epoch 29/50:  94%|█████████▎| 44/47 [02:10<00:08,  2.95s/it, loss=0.0461]
Epoch 29/50:  96%|█████████▌| 45/47 [02:10<00:05,  2.91s/it, loss=0.0461]
Epoch 29/50:  96%|█████████▌| 45/47 [02:13<00:05,  2.91s/it, loss=0.0394]
Epoch 29/50:  98%|█████████▊| 46/47 [02:13<00:02,  2.91s/it, loss=0.0394]
Epoch 29/50:  98%|█████████▊| 46/47 [02:16<00:02,  2.91s/it, loss=0.0423]
Epoch 29/50: 100%|██████████| 47/47 [02:16<00:00,  2.99s/it, loss=0.0423]
Epoch 29/50: 100%|██████████| 47/47 [02:16<00:00,  2.91s/it, loss=0.0423]
Epoch 29 | Train Loss: 0.0401 | Val Dice: 0.8955

Epoch 30/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 30/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0334]
Epoch 30/50:   2%|▏         | 1/47 [00:03<02:45,  3.60s/it, loss=0.0334]
Epoch 30/50:   2%|▏         | 1/47 [00:06<02:45,  3.60s/it, loss=0.0438]
Epoch 30/50:   4%|▍         | 2/47 [00:06<02:26,  3.25s/it, loss=0.0438]
Epoch 30/50:   4%|▍         | 2/47 [00:09<02:26,  3.25s/it, loss=0.0435]
Epoch 30/50:   6%|▋         | 3/47 [00:09<02:16,  3.11s/it, loss=0.0435]
Epoch 30/50:   6%|▋         | 3/47 [00:12<02:16,  3.11s/it, loss=0.0331]
Epoch 30/50:   9%|▊         | 4/47 [00:12<02:09,  3.00s/it, loss=0.0331]
Epoch 30/50:   9%|▊         | 4/47 [00:15<02:09,  3.00s/it, loss=0.0444]
Epoch 30/50:  11%|█         | 5/47 [00:15<02:04,  2.97s/it, loss=0.0444]
Epoch 30/50:  11%|█         | 5/47 [00:18<02:04,  2.97s/it, loss=0.037] 
Epoch 30/50:  13%|█▎        | 6/47 [00:18<01:59,  2.93s/it, loss=0.037]
Epoch 30/50:  13%|█▎        | 6/47 [00:21<01:59,  2.93s/it, loss=0.0293]
Epoch 30/50:  15%|█▍        | 7/47 [00:21<01:57,  2.93s/it, loss=0.0293]
Epoch 30/50:  15%|█▍        | 7/47 [00:23<01:57,  2.93s/it, loss=0.0389]
Epoch 30/50:  17%|█▋        | 8/47 [00:23<01:53,  2.90s/it, loss=0.0389]
Epoch 30/50:  17%|█▋        | 8/47 [00:26<01:53,  2.90s/it, loss=0.0375]
Epoch 30/50:  19%|█▉        | 9/47 [00:26<01:49,  2.87s/it, loss=0.0375]
Epoch 30/50:  19%|█▉        | 9/47 [00:29<01:49,  2.87s/it, loss=0.0426]
Epoch 30/50:  21%|██▏       | 10/47 [00:29<01:45,  2.85s/it, loss=0.0426]
Epoch 30/50:  21%|██▏       | 10/47 [00:32<01:45,  2.85s/it, loss=0.0378]
Epoch 30/50:  23%|██▎       | 11/47 [00:32<01:42,  2.85s/it, loss=0.0378]
Epoch 30/50:  23%|██▎       | 11/47 [00:35<01:42,  2.85s/it, loss=0.0369]
Epoch 30/50:  26%|██▌       | 12/47 [00:35<01:41,  2.91s/it, loss=0.0369]
Epoch 30/50:  26%|██▌       | 12/47 [00:38<01:41,  2.91s/it, loss=0.036] 
Epoch 30/50:  28%|██▊       | 13/47 [00:38<01:35,  2.82s/it, loss=0.036]
Epoch 30/50:  28%|██▊       | 13/47 [00:40<01:35,  2.82s/it, loss=0.0375]
Epoch 30/50:  30%|██▉       | 14/47 [00:40<01:33,  2.82s/it, loss=0.0375]
Epoch 30/50:  30%|██▉       | 14/47 [00:43<01:33,  2.82s/it, loss=0.0411]
Epoch 30/50:  32%|███▏      | 15/47 [00:43<01:30,  2.81s/it, loss=0.0411]
Epoch 30/50:  32%|███▏      | 15/47 [00:46<01:30,  2.81s/it, loss=0.0429]
Epoch 30/50:  34%|███▍      | 16/47 [00:46<01:26,  2.79s/it, loss=0.0429]
Epoch 30/50:  34%|███▍      | 16/47 [00:49<01:26,  2.79s/it, loss=0.0438]
Epoch 30/50:  36%|███▌      | 17/47 [00:49<01:22,  2.76s/it, loss=0.0438]
Epoch 30/50:  36%|███▌      | 17/47 [00:51<01:22,  2.76s/it, loss=0.0423]
Epoch 30/50:  38%|███▊      | 18/47 [00:51<01:20,  2.79s/it, loss=0.0423]
Epoch 30/50:  38%|███▊      | 18/47 [00:54<01:20,  2.79s/it, loss=0.0487]
Epoch 30/50:  40%|████      | 19/47 [00:54<01:19,  2.85s/it, loss=0.0487]
Epoch 30/50:  40%|████      | 19/47 [00:58<01:19,  2.85s/it, loss=0.0425]
Epoch 30/50:  43%|████▎     | 20/47 [00:58<01:19,  2.96s/it, loss=0.0425]
Epoch 30/50:  43%|████▎     | 20/47 [01:01<01:19,  2.96s/it, loss=0.0383]
Epoch 30/50:  45%|████▍     | 21/47 [01:01<01:16,  2.94s/it, loss=0.0383]
Epoch 30/50:  45%|████▍     | 21/47 [01:03<01:16,  2.94s/it, loss=0.0403]
Epoch 30/50:  47%|████▋     | 22/47 [01:03<01:13,  2.94s/it, loss=0.0403]
Epoch 30/50:  47%|████▋     | 22/47 [01:07<01:13,  2.94s/it, loss=0.0443]
Epoch 30/50:  49%|████▉     | 23/47 [01:07<01:12,  3.00s/it, loss=0.0443]
Epoch 30/50:  49%|████▉     | 23/47 [01:10<01:12,  3.00s/it, loss=0.0413]
Epoch 30/50:  51%|█████     | 24/47 [01:10<01:08,  2.98s/it, loss=0.0413]
Epoch 30/50:  51%|█████     | 24/47 [01:13<01:08,  2.98s/it, loss=0.0343]
Epoch 30/50:  53%|█████▎    | 25/47 [01:13<01:05,  2.98s/it, loss=0.0343]
Epoch 30/50:  53%|█████▎    | 25/47 [01:16<01:05,  2.98s/it, loss=0.0395]
Epoch 30/50:  55%|█████▌    | 26/47 [01:16<01:02,  2.99s/it, loss=0.0395]
Epoch 30/50:  55%|█████▌    | 26/47 [01:19<01:02,  2.99s/it, loss=0.0436]
Epoch 30/50:  57%|█████▋    | 27/47 [01:19<01:00,  3.03s/it, loss=0.0436]
Epoch 30/50:  57%|█████▋    | 27/47 [01:22<01:00,  3.03s/it, loss=0.0395]
Epoch 30/50:  60%|█████▉    | 28/47 [01:22<00:58,  3.09s/it, loss=0.0395]
Epoch 30/50:  60%|█████▉    | 28/47 [01:25<00:58,  3.09s/it, loss=0.0427]
Epoch 30/50:  62%|██████▏   | 29/47 [01:25<00:53,  2.97s/it, loss=0.0427]
Epoch 30/50:  62%|██████▏   | 29/47 [01:28<00:53,  2.97s/it, loss=0.036] 
Epoch 30/50:  64%|██████▍   | 30/47 [01:28<00:50,  2.96s/it, loss=0.036]
Epoch 30/50:  64%|██████▍   | 30/47 [01:30<00:50,  2.96s/it, loss=0.0407]
Epoch 30/50:  66%|██████▌   | 31/47 [01:30<00:45,  2.86s/it, loss=0.0407]
Epoch 30/50:  66%|██████▌   | 31/47 [01:33<00:45,  2.86s/it, loss=0.0427]
Epoch 30/50:  68%|██████▊   | 32/47 [01:33<00:43,  2.87s/it, loss=0.0427]
Epoch 30/50:  68%|██████▊   | 32/47 [01:36<00:43,  2.87s/it, loss=0.0333]
Epoch 30/50:  70%|███████   | 33/47 [01:36<00:40,  2.86s/it, loss=0.0333]
Epoch 30/50:  70%|███████   | 33/47 [01:39<00:40,  2.86s/it, loss=0.0394]
Epoch 30/50:  72%|███████▏  | 34/47 [01:39<00:37,  2.89s/it, loss=0.0394]
Epoch 30/50:  72%|███████▏  | 34/47 [01:42<00:37,  2.89s/it, loss=0.0398]
Epoch 30/50:  74%|███████▍  | 35/47 [01:42<00:34,  2.86s/it, loss=0.0398]
Epoch 30/50:  74%|███████▍  | 35/47 [01:44<00:34,  2.86s/it, loss=0.035] 
Epoch 30/50:  77%|███████▋  | 36/47 [01:44<00:31,  2.85s/it, loss=0.035]
Epoch 30/50:  77%|███████▋  | 36/47 [01:47<00:31,  2.85s/it, loss=0.0393]
Epoch 30/50:  79%|███████▊  | 37/47 [01:47<00:28,  2.87s/it, loss=0.0393]
Epoch 30/50:  79%|███████▊  | 37/47 [01:50<00:28,  2.87s/it, loss=0.0514]
Epoch 30/50:  81%|████████  | 38/47 [01:50<00:26,  2.89s/it, loss=0.0514]
Epoch 30/50:  81%|████████  | 38/47 [01:53<00:26,  2.89s/it, loss=0.0374]
Epoch 30/50:  83%|████████▎ | 39/47 [01:53<00:23,  2.91s/it, loss=0.0374]
Epoch 30/50:  83%|████████▎ | 39/47 [01:56<00:23,  2.91s/it, loss=0.0443]
Epoch 30/50:  85%|████████▌ | 40/47 [01:56<00:20,  2.91s/it, loss=0.0443]
Epoch 30/50:  85%|████████▌ | 40/47 [01:59<00:20,  2.91s/it, loss=0.0445]
Epoch 30/50:  87%|████████▋ | 41/47 [01:59<00:17,  2.89s/it, loss=0.0445]
Epoch 30/50:  87%|████████▋ | 41/47 [02:02<00:17,  2.89s/it, loss=0.0348]
Epoch 30/50:  89%|████████▉ | 42/47 [02:02<00:14,  2.87s/it, loss=0.0348]
Epoch 30/50:  89%|████████▉ | 42/47 [02:05<00:14,  2.87s/it, loss=0.0382]
Epoch 30/50:  91%|█████████▏| 43/47 [02:05<00:11,  2.85s/it, loss=0.0382]
Epoch 30/50:  91%|█████████▏| 43/47 [02:07<00:11,  2.85s/it, loss=0.0434]
Epoch 30/50:  94%|█████████▎| 44/47 [02:07<00:08,  2.84s/it, loss=0.0434]
Epoch 30/50:  94%|█████████▎| 44/47 [02:10<00:08,  2.84s/it, loss=0.0427]
Epoch 30/50:  96%|█████████▌| 45/47 [02:10<00:05,  2.83s/it, loss=0.0427]
Epoch 30/50:  96%|█████████▌| 45/47 [02:13<00:05,  2.83s/it, loss=0.0431]
Epoch 30/50:  98%|█████████▊| 46/47 [02:13<00:02,  2.83s/it, loss=0.0431]
Epoch 30/50:  98%|█████████▊| 46/47 [02:16<00:02,  2.83s/it, loss=0.0396]
Epoch 30/50: 100%|██████████| 47/47 [02:16<00:00,  2.83s/it, loss=0.0396]
Epoch 30/50: 100%|██████████| 47/47 [02:16<00:00,  2.90s/it, loss=0.0396]
Epoch 30 | Train Loss: 0.0397 | Val Dice: 0.9027

Epoch 31/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 31/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0472]
Epoch 31/50:   2%|▏         | 1/47 [00:03<02:39,  3.46s/it, loss=0.0472]
Epoch 31/50:   2%|▏         | 1/47 [00:06<02:39,  3.46s/it, loss=0.0354]
Epoch 31/50:   4%|▍         | 2/47 [00:06<02:15,  3.01s/it, loss=0.0354]
Epoch 31/50:   4%|▍         | 2/47 [00:09<02:15,  3.01s/it, loss=0.0407]
Epoch 31/50:   6%|▋         | 3/47 [00:09<02:11,  2.98s/it, loss=0.0407]
Epoch 31/50:   6%|▋         | 3/47 [00:11<02:11,  2.98s/it, loss=0.0373]
Epoch 31/50:   9%|▊         | 4/47 [00:11<02:05,  2.92s/it, loss=0.0373]
Epoch 31/50:   9%|▊         | 4/47 [00:14<02:05,  2.92s/it, loss=0.0469]
Epoch 31/50:  11%|█         | 5/47 [00:14<02:01,  2.89s/it, loss=0.0469]
Epoch 31/50:  11%|█         | 5/47 [00:17<02:01,  2.89s/it, loss=0.0491]
Epoch 31/50:  13%|█▎        | 6/47 [00:17<01:57,  2.85s/it, loss=0.0491]
Epoch 31/50:  13%|█▎        | 6/47 [00:20<01:57,  2.85s/it, loss=0.0483]
Epoch 31/50:  15%|█▍        | 7/47 [00:20<01:55,  2.88s/it, loss=0.0483]
Epoch 31/50:  15%|█▍        | 7/47 [00:23<01:55,  2.88s/it, loss=0.0453]
Epoch 31/50:  17%|█▋        | 8/47 [00:23<01:51,  2.86s/it, loss=0.0453]
Epoch 31/50:  17%|█▋        | 8/47 [00:26<01:51,  2.86s/it, loss=0.0376]
Epoch 31/50:  19%|█▉        | 9/47 [00:26<01:48,  2.85s/it, loss=0.0376]
Epoch 31/50:  19%|█▉        | 9/47 [00:28<01:48,  2.85s/it, loss=0.0416]
Epoch 31/50:  21%|██▏       | 10/47 [00:28<01:45,  2.85s/it, loss=0.0416]
Epoch 31/50:  21%|██▏       | 10/47 [00:31<01:45,  2.85s/it, loss=0.042] 
Epoch 31/50:  23%|██▎       | 11/47 [00:31<01:42,  2.83s/it, loss=0.042]
Epoch 31/50:  23%|██▎       | 11/47 [00:34<01:42,  2.83s/it, loss=0.0318]
Epoch 31/50:  26%|██▌       | 12/47 [00:34<01:38,  2.82s/it, loss=0.0318]
Epoch 31/50:  26%|██▌       | 12/47 [00:37<01:38,  2.82s/it, loss=0.0373]
Epoch 31/50:  28%|██▊       | 13/47 [00:37<01:36,  2.85s/it, loss=0.0373]
Epoch 31/50:  28%|██▊       | 13/47 [00:40<01:36,  2.85s/it, loss=0.0356]
Epoch 31/50:  30%|██▉       | 14/47 [00:40<01:34,  2.87s/it, loss=0.0356]
Epoch 31/50:  30%|██▉       | 14/47 [00:43<01:34,  2.87s/it, loss=0.0408]
Epoch 31/50:  32%|███▏      | 15/47 [00:43<01:33,  2.93s/it, loss=0.0408]
Epoch 31/50:  32%|███▏      | 15/47 [00:46<01:33,  2.93s/it, loss=0.0441]
Epoch 31/50:  34%|███▍      | 16/47 [00:46<01:30,  2.93s/it, loss=0.0441]
Epoch 31/50:  34%|███▍      | 16/47 [00:49<01:30,  2.93s/it, loss=0.041] 
Epoch 31/50:  36%|███▌      | 17/47 [00:49<01:25,  2.84s/it, loss=0.041]
Epoch 31/50:  36%|███▌      | 17/47 [00:51<01:25,  2.84s/it, loss=0.0438]
Epoch 31/50:  38%|███▊      | 18/47 [00:51<01:22,  2.86s/it, loss=0.0438]
Epoch 31/50:  38%|███▊      | 18/47 [00:54<01:22,  2.86s/it, loss=0.0473]
Epoch 31/50:  40%|████      | 19/47 [00:54<01:19,  2.86s/it, loss=0.0473]
Epoch 31/50:  40%|████      | 19/47 [00:57<01:19,  2.86s/it, loss=0.0372]
Epoch 31/50:  43%|████▎     | 20/47 [00:57<01:17,  2.86s/it, loss=0.0372]
Epoch 31/50:  43%|████▎     | 20/47 [01:00<01:17,  2.86s/it, loss=0.0364]
Epoch 31/50:  45%|████▍     | 21/47 [01:00<01:15,  2.89s/it, loss=0.0364]
Epoch 31/50:  45%|████▍     | 21/47 [01:03<01:15,  2.89s/it, loss=0.0445]
Epoch 31/50:  47%|████▋     | 22/47 [01:03<01:12,  2.90s/it, loss=0.0445]
Epoch 31/50:  47%|████▋     | 22/47 [01:06<01:12,  2.90s/it, loss=0.043] 
Epoch 31/50:  49%|████▉     | 23/47 [01:06<01:08,  2.86s/it, loss=0.043]
Epoch 31/50:  49%|████▉     | 23/47 [01:09<01:08,  2.86s/it, loss=0.0414]
Epoch 31/50:  51%|█████     | 24/47 [01:09<01:06,  2.89s/it, loss=0.0414]
Epoch 31/50:  51%|█████     | 24/47 [01:12<01:06,  2.89s/it, loss=0.0461]
Epoch 31/50:  53%|█████▎    | 25/47 [01:12<01:04,  2.94s/it, loss=0.0461]
Epoch 31/50:  53%|█████▎    | 25/47 [01:15<01:04,  2.94s/it, loss=0.0366]
Epoch 31/50:  55%|█████▌    | 26/47 [01:15<01:02,  2.96s/it, loss=0.0366]
Epoch 31/50:  55%|█████▌    | 26/47 [01:18<01:02,  2.96s/it, loss=0.036] 
Epoch 31/50:  57%|█████▋    | 27/47 [01:18<00:59,  2.98s/it, loss=0.036]
Epoch 31/50:  57%|█████▋    | 27/47 [01:21<00:59,  2.98s/it, loss=0.0318]
Epoch 31/50:  60%|█████▉    | 28/47 [01:21<00:56,  2.99s/it, loss=0.0318]
Epoch 31/50:  60%|█████▉    | 28/47 [01:24<00:56,  2.99s/it, loss=0.0434]
Epoch 31/50:  62%|██████▏   | 29/47 [01:24<00:52,  2.90s/it, loss=0.0434]
Epoch 31/50:  62%|██████▏   | 29/47 [01:26<00:52,  2.90s/it, loss=0.0401]
Epoch 31/50:  64%|██████▍   | 30/47 [01:26<00:49,  2.90s/it, loss=0.0401]
Epoch 31/50:  64%|██████▍   | 30/47 [01:29<00:49,  2.90s/it, loss=0.0294]
Epoch 31/50:  66%|██████▌   | 31/47 [01:29<00:46,  2.90s/it, loss=0.0294]
Epoch 31/50:  66%|██████▌   | 31/47 [01:32<00:46,  2.90s/it, loss=0.0373]
Epoch 31/50:  68%|██████▊   | 32/47 [01:32<00:43,  2.90s/it, loss=0.0373]
Epoch 31/50:  68%|██████▊   | 32/47 [01:35<00:43,  2.90s/it, loss=0.0345]
Epoch 31/50:  70%|███████   | 33/47 [01:35<00:39,  2.85s/it, loss=0.0345]
Epoch 31/50:  70%|███████   | 33/47 [01:38<00:39,  2.85s/it, loss=0.0348]
Epoch 31/50:  72%|███████▏  | 34/47 [01:38<00:37,  2.86s/it, loss=0.0348]
Epoch 31/50:  72%|███████▏  | 34/47 [01:41<00:37,  2.86s/it, loss=0.0362]
Epoch 31/50:  74%|███████▍  | 35/47 [01:41<00:34,  2.88s/it, loss=0.0362]
Epoch 31/50:  74%|███████▍  | 35/47 [01:44<00:34,  2.88s/it, loss=0.0466]
Epoch 31/50:  77%|███████▋  | 36/47 [01:44<00:31,  2.87s/it, loss=0.0466]
Epoch 31/50:  77%|███████▋  | 36/47 [01:46<00:31,  2.87s/it, loss=0.0443]
Epoch 31/50:  79%|███████▊  | 37/47 [01:46<00:28,  2.85s/it, loss=0.0443]
Epoch 31/50:  79%|███████▊  | 37/47 [01:49<00:28,  2.85s/it, loss=0.0384]
Epoch 31/50:  81%|████████  | 38/47 [01:49<00:25,  2.84s/it, loss=0.0384]
Epoch 31/50:  81%|████████  | 38/47 [01:52<00:25,  2.84s/it, loss=0.0521]
Epoch 31/50:  83%|████████▎ | 39/47 [01:52<00:22,  2.83s/it, loss=0.0521]
Epoch 31/50:  83%|████████▎ | 39/47 [01:55<00:22,  2.83s/it, loss=0.0367]
Epoch 31/50:  85%|████████▌ | 40/47 [01:55<00:19,  2.84s/it, loss=0.0367]
Epoch 31/50:  85%|████████▌ | 40/47 [01:58<00:19,  2.84s/it, loss=0.0385]
Epoch 31/50:  87%|████████▋ | 41/47 [01:58<00:17,  2.87s/it, loss=0.0385]
Epoch 31/50:  87%|████████▋ | 41/47 [02:01<00:17,  2.87s/it, loss=0.0405]
Epoch 31/50:  89%|████████▉ | 42/47 [02:01<00:14,  2.86s/it, loss=0.0405]
Epoch 31/50:  89%|████████▉ | 42/47 [02:04<00:14,  2.86s/it, loss=0.0526]
Epoch 31/50:  91%|█████████▏| 43/47 [02:04<00:11,  2.87s/it, loss=0.0526]
Epoch 31/50:  91%|█████████▏| 43/47 [02:06<00:11,  2.87s/it, loss=0.0433]
Epoch 31/50:  94%|█████████▎| 44/47 [02:06<00:08,  2.86s/it, loss=0.0433]
Epoch 31/50:  94%|█████████▎| 44/47 [02:09<00:08,  2.86s/it, loss=0.0367]
Epoch 31/50:  96%|█████████▌| 45/47 [02:09<00:05,  2.85s/it, loss=0.0367]
Epoch 31/50:  96%|█████████▌| 45/47 [02:12<00:05,  2.85s/it, loss=0.0327]
Epoch 31/50:  98%|█████████▊| 46/47 [02:12<00:02,  2.88s/it, loss=0.0327]
Epoch 31/50:  98%|█████████▊| 46/47 [02:15<00:02,  2.88s/it, loss=0.0431]
Epoch 31/50: 100%|██████████| 47/47 [02:15<00:00,  2.90s/it, loss=0.0431]
Epoch 31/50: 100%|██████████| 47/47 [02:15<00:00,  2.89s/it, loss=0.0431]
Epoch 31 | Train Loss: 0.0397 | Val Dice: 0.8978

Epoch 32/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 32/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0471]
Epoch 32/50:   2%|▏         | 1/47 [00:03<02:56,  3.83s/it, loss=0.0471]
Epoch 32/50:   2%|▏         | 1/47 [00:06<02:56,  3.83s/it, loss=0.0386]
Epoch 32/50:   4%|▍         | 2/47 [00:06<02:23,  3.20s/it, loss=0.0386]
Epoch 32/50:   4%|▍         | 2/47 [00:09<02:23,  3.20s/it, loss=0.043] 
Epoch 32/50:   6%|▋         | 3/47 [00:09<02:14,  3.06s/it, loss=0.043]
Epoch 32/50:   6%|▋         | 3/47 [00:12<02:14,  3.06s/it, loss=0.0374]
Epoch 32/50:   9%|▊         | 4/47 [00:12<02:02,  2.85s/it, loss=0.0374]
Epoch 32/50:   9%|▊         | 4/47 [00:15<02:02,  2.85s/it, loss=0.0366]
Epoch 32/50:  11%|█         | 5/47 [00:15<02:02,  2.92s/it, loss=0.0366]
Epoch 32/50:  11%|█         | 5/47 [00:17<02:02,  2.92s/it, loss=0.0336]
Epoch 32/50:  13%|█▎        | 6/47 [00:17<01:57,  2.87s/it, loss=0.0336]
Epoch 32/50:  13%|█▎        | 6/47 [00:20<01:57,  2.87s/it, loss=0.0421]
Epoch 32/50:  15%|█▍        | 7/47 [00:20<01:54,  2.85s/it, loss=0.0421]
Epoch 32/50:  15%|█▍        | 7/47 [00:23<01:54,  2.85s/it, loss=0.0376]
Epoch 32/50:  17%|█▋        | 8/47 [00:23<01:50,  2.84s/it, loss=0.0376]
Epoch 32/50:  17%|█▋        | 8/47 [00:26<01:50,  2.84s/it, loss=0.037] 
Epoch 32/50:  19%|█▉        | 9/47 [00:26<01:48,  2.86s/it, loss=0.037]
Epoch 32/50:  19%|█▉        | 9/47 [00:29<01:48,  2.86s/it, loss=0.0415]
Epoch 32/50:  21%|██▏       | 10/47 [00:29<01:45,  2.85s/it, loss=0.0415]
Epoch 32/50:  21%|██▏       | 10/47 [00:32<01:45,  2.85s/it, loss=0.0455]
Epoch 32/50:  23%|██▎       | 11/47 [00:32<01:42,  2.85s/it, loss=0.0455]
Epoch 32/50:  23%|██▎       | 11/47 [00:34<01:42,  2.85s/it, loss=0.0352]
Epoch 32/50:  26%|██▌       | 12/47 [00:34<01:40,  2.86s/it, loss=0.0352]
Epoch 32/50:  26%|██▌       | 12/47 [00:37<01:40,  2.86s/it, loss=0.0423]
Epoch 32/50:  28%|██▊       | 13/47 [00:37<01:39,  2.92s/it, loss=0.0423]
Epoch 32/50:  28%|██▊       | 13/47 [00:40<01:39,  2.92s/it, loss=0.0468]
Epoch 32/50:  30%|██▉       | 14/47 [00:40<01:36,  2.93s/it, loss=0.0468]
Epoch 32/50:  30%|██▉       | 14/47 [00:43<01:36,  2.93s/it, loss=0.0384]
Epoch 32/50:  32%|███▏      | 15/47 [00:43<01:34,  2.94s/it, loss=0.0384]
Epoch 32/50:  32%|███▏      | 15/47 [00:46<01:34,  2.94s/it, loss=0.0339]
Epoch 32/50:  34%|███▍      | 16/47 [00:46<01:31,  2.94s/it, loss=0.0339]
Epoch 32/50:  34%|███▍      | 16/47 [00:49<01:31,  2.94s/it, loss=0.0369]
Epoch 32/50:  36%|███▌      | 17/47 [00:49<01:26,  2.88s/it, loss=0.0369]
Epoch 32/50:  36%|███▌      | 17/47 [00:52<01:26,  2.88s/it, loss=0.0333]
Epoch 32/50:  38%|███▊      | 18/47 [00:52<01:22,  2.83s/it, loss=0.0333]
Epoch 32/50:  38%|███▊      | 18/47 [00:55<01:22,  2.83s/it, loss=0.032] 
Epoch 32/50:  40%|████      | 19/47 [00:55<01:20,  2.88s/it, loss=0.032]
Epoch 32/50:  40%|████      | 19/47 [00:58<01:20,  2.88s/it, loss=0.045]
Epoch 32/50:  43%|████▎     | 20/47 [00:58<01:18,  2.91s/it, loss=0.045]
Epoch 32/50:  43%|████▎     | 20/47 [01:01<01:18,  2.91s/it, loss=0.0349]
Epoch 32/50:  45%|████▍     | 21/47 [01:01<01:15,  2.90s/it, loss=0.0349]
Epoch 32/50:  45%|████▍     | 21/47 [01:04<01:15,  2.90s/it, loss=0.0379]
Epoch 32/50:  47%|████▋     | 22/47 [01:04<01:12,  2.92s/it, loss=0.0379]
Epoch 32/50:  47%|████▋     | 22/47 [01:06<01:12,  2.92s/it, loss=0.0563]
Epoch 32/50:  49%|████▉     | 23/47 [01:06<01:09,  2.91s/it, loss=0.0563]
Epoch 32/50:  49%|████▉     | 23/47 [01:09<01:09,  2.91s/it, loss=0.0388]
Epoch 32/50:  51%|█████     | 24/47 [01:09<01:07,  2.92s/it, loss=0.0388]
Epoch 32/50:  51%|█████     | 24/47 [01:12<01:07,  2.92s/it, loss=0.0428]
Epoch 32/50:  53%|█████▎    | 25/47 [01:12<01:03,  2.90s/it, loss=0.0428]
Epoch 32/50:  53%|█████▎    | 25/47 [01:15<01:03,  2.90s/it, loss=0.0391]
Epoch 32/50:  55%|█████▌    | 26/47 [01:15<01:01,  2.94s/it, loss=0.0391]
Epoch 32/50:  55%|█████▌    | 26/47 [01:18<01:01,  2.94s/it, loss=0.037] 
Epoch 32/50:  57%|█████▋    | 27/47 [01:18<00:58,  2.93s/it, loss=0.037]
Epoch 32/50:  57%|█████▋    | 27/47 [01:21<00:58,  2.93s/it, loss=0.0374]
Epoch 32/50:  60%|█████▉    | 28/47 [01:21<00:56,  2.96s/it, loss=0.0374]
Epoch 32/50:  60%|█████▉    | 28/47 [01:24<00:56,  2.96s/it, loss=0.0349]
Epoch 32/50:  62%|██████▏   | 29/47 [01:24<00:53,  2.99s/it, loss=0.0349]
Epoch 32/50:  62%|██████▏   | 29/47 [01:27<00:53,  2.99s/it, loss=0.0428]
Epoch 32/50:  64%|██████▍   | 30/47 [01:27<00:49,  2.94s/it, loss=0.0428]
Epoch 32/50:  64%|██████▍   | 30/47 [01:30<00:49,  2.94s/it, loss=0.0481]
Epoch 32/50:  66%|██████▌   | 31/47 [01:30<00:47,  2.96s/it, loss=0.0481]
Epoch 32/50:  66%|██████▌   | 31/47 [01:33<00:47,  2.96s/it, loss=0.0385]
