nohup: ignoring input
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] 
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] *****************************************
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] *****************************************
🚀 启动训练: Fold 4 | GPUs: 7 | Model: ST-SAM (Sam2-Hiera-L + NewStripDetailAdapter)
Epoch 25/50:  72%|███████▏  | 36/50 [01:44<00:41,  2.94s/it, loss=0.0391]
Epoch 25/50:  72%|███████▏  | 36/50 [01:47<00:41,  2.94s/it, loss=0.0343]
Epoch 25/50:  74%|███████▍  | 37/50 [01:47<00:38,  2.96s/it, loss=0.0343]
Epoch 25/50:  74%|███████▍  | 37/50 [01:50<00:38,  2.96s/it, loss=0.0356]
Epoch 25/50:  76%|███████▌  | 38/50 [01:50<00:35,  2.97s/it, loss=0.0356]
Epoch 25/50:  76%|███████▌  | 38/50 [01:53<00:35,  2.97s/it, loss=0.0427]
Epoch 25/50:  78%|███████▊  | 39/50 [01:53<00:32,  2.98s/it, loss=0.0427]
Epoch 25/50:  78%|███████▊  | 39/50 [01:56<00:32,  2.98s/it, loss=0.041] 
Epoch 25/50:  80%|████████  | 40/50 [01:56<00:29,  2.91s/it, loss=0.041]
Epoch 25/50:  80%|████████  | 40/50 [01:59<00:29,  2.91s/it, loss=0.0389]
Epoch 25/50:  82%|████████▏ | 41/50 [01:59<00:26,  2.93s/it, loss=0.0389]
Epoch 25/50:  82%|████████▏ | 41/50 [02:02<00:26,  2.93s/it, loss=0.0427]
Epoch 25/50:  84%|████████▍ | 42/50 [02:02<00:23,  2.93s/it, loss=0.0427]
Epoch 25/50:  84%|████████▍ | 42/50 [02:05<00:23,  2.93s/it, loss=0.0418]
Epoch 25/50:  86%|████████▌ | 43/50 [02:05<00:19,  2.84s/it, loss=0.0418]
Epoch 25/50:  86%|████████▌ | 43/50 [02:07<00:19,  2.84s/it, loss=0.0403]
Epoch 25/50:  88%|████████▊ | 44/50 [02:07<00:17,  2.87s/it, loss=0.0403]
Epoch 25/50:  88%|████████▊ | 44/50 [02:10<00:17,  2.87s/it, loss=0.0489]
Epoch 25/50:  90%|█████████ | 45/50 [02:10<00:14,  2.86s/it, loss=0.0489]
Epoch 25/50:  90%|█████████ | 45/50 [02:13<00:14,  2.86s/it, loss=0.0379]
Epoch 25/50:  92%|█████████▏| 46/50 [02:13<00:11,  2.88s/it, loss=0.0379]
Epoch 25/50:  92%|█████████▏| 46/50 [02:16<00:11,  2.88s/it, loss=0.0385]
Epoch 25/50:  94%|█████████▍| 47/50 [02:16<00:08,  2.89s/it, loss=0.0385]
Epoch 25/50:  94%|█████████▍| 47/50 [02:19<00:08,  2.89s/it, loss=0.0445]
Epoch 25/50:  96%|█████████▌| 48/50 [02:19<00:05,  2.90s/it, loss=0.0445]
Epoch 25/50:  96%|█████████▌| 48/50 [02:22<00:05,  2.90s/it, loss=0.0384]
Epoch 25/50:  98%|█████████▊| 49/50 [02:22<00:02,  2.93s/it, loss=0.0384]
Epoch 25/50:  98%|█████████▊| 49/50 [02:24<00:02,  2.93s/it, loss=0.0481]
Epoch 25/50: 100%|██████████| 50/50 [02:24<00:00,  2.65s/it, loss=0.0481]
Epoch 25/50: 100%|██████████| 50/50 [02:24<00:00,  2.90s/it, loss=0.0481]
Epoch 25 | Train Loss: 0.0420 | Val Dice: 0.9081

Epoch 26/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 26/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.0395]
Epoch 26/50:   2%|▏         | 1/50 [00:03<03:05,  3.79s/it, loss=0.0395]
Epoch 26/50:   2%|▏         | 1/50 [00:06<03:05,  3.79s/it, loss=0.0415]
Epoch 26/50:   4%|▍         | 2/50 [00:06<02:38,  3.30s/it, loss=0.0415]
Epoch 26/50:   4%|▍         | 2/50 [00:09<02:38,  3.30s/it, loss=0.0425]
Epoch 26/50:   6%|▌         | 3/50 [00:09<02:26,  3.12s/it, loss=0.0425]
Epoch 26/50:   6%|▌         | 3/50 [00:12<02:26,  3.12s/it, loss=0.0353]
Epoch 26/50:   8%|▊         | 4/50 [00:12<02:17,  3.00s/it, loss=0.0353]
Epoch 26/50:   8%|▊         | 4/50 [00:15<02:17,  3.00s/it, loss=0.0327]
Epoch 26/50:  10%|█         | 5/50 [00:15<02:10,  2.90s/it, loss=0.0327]
Epoch 26/50:  10%|█         | 5/50 [00:18<02:10,  2.90s/it, loss=0.0377]
Epoch 26/50:  12%|█▏        | 6/50 [00:18<02:07,  2.89s/it, loss=0.0377]
Epoch 26/50:  12%|█▏        | 6/50 [00:20<02:07,  2.89s/it, loss=0.0375]
Epoch 26/50:  14%|█▍        | 7/50 [00:20<02:04,  2.89s/it, loss=0.0375]
Epoch 26/50:  14%|█▍        | 7/50 [00:23<02:04,  2.89s/it, loss=0.0367]
Epoch 26/50:  16%|█▌        | 8/50 [00:23<01:58,  2.83s/it, loss=0.0367]
Epoch 26/50:  16%|█▌        | 8/50 [00:26<01:58,  2.83s/it, loss=0.0395]
Epoch 26/50:  18%|█▊        | 9/50 [00:26<01:57,  2.87s/it, loss=0.0395]
Epoch 26/50:  18%|█▊        | 9/50 [00:29<01:57,  2.87s/it, loss=0.0412]
Epoch 26/50:  20%|██        | 10/50 [00:29<01:56,  2.92s/it, loss=0.0412]
Epoch 26/50:  20%|██        | 10/50 [00:32<01:56,  2.92s/it, loss=0.0345]
Epoch 26/50:  22%|██▏       | 11/50 [00:32<01:54,  2.93s/it, loss=0.0345]
Epoch 26/50:  22%|██▏       | 11/50 [00:35<01:54,  2.93s/it, loss=0.0376]
Epoch 26/50:  24%|██▍       | 12/50 [00:35<01:48,  2.87s/it, loss=0.0376]
Epoch 26/50:  24%|██▍       | 12/50 [00:38<01:48,  2.87s/it, loss=0.0354]
Epoch 26/50:  26%|██▌       | 13/50 [00:38<01:47,  2.90s/it, loss=0.0354]
Epoch 26/50:  26%|██▌       | 13/50 [00:41<01:47,  2.90s/it, loss=0.0327]
Epoch 26/50:  28%|██▊       | 14/50 [00:41<01:44,  2.91s/it, loss=0.0327]
Epoch 26/50:  28%|██▊       | 14/50 [00:44<01:44,  2.91s/it, loss=0.0428]
Epoch 26/50:  30%|███       | 15/50 [00:44<01:41,  2.90s/it, loss=0.0428]
Epoch 26/50:  30%|███       | 15/50 [00:47<01:41,  2.90s/it, loss=0.0398]
Epoch 26/50:  32%|███▏      | 16/50 [00:47<01:39,  2.92s/it, loss=0.0398]
Epoch 26/50:  32%|███▏      | 16/50 [00:50<01:39,  2.92s/it, loss=0.0444]
Epoch 26/50:  34%|███▍      | 17/50 [00:50<01:36,  2.94s/it, loss=0.0444]
Epoch 26/50:  34%|███▍      | 17/50 [00:52<01:36,  2.94s/it, loss=0.0413]
Epoch 26/50:  36%|███▌      | 18/50 [00:52<01:31,  2.87s/it, loss=0.0413]
Epoch 26/50:  36%|███▌      | 18/50 [00:55<01:31,  2.87s/it, loss=0.0433]
Epoch 26/50:  38%|███▊      | 19/50 [00:55<01:29,  2.90s/it, loss=0.0433]
Epoch 26/50:  38%|███▊      | 19/50 [00:58<01:29,  2.90s/it, loss=0.0397]
Epoch 26/50:  40%|████      | 20/50 [00:58<01:27,  2.91s/it, loss=0.0397]
Epoch 26/50:  40%|████      | 20/50 [01:01<01:27,  2.91s/it, loss=0.0349]
Epoch 26/50:  42%|████▏     | 21/50 [01:01<01:24,  2.90s/it, loss=0.0349]
Epoch 26/50:  42%|████▏     | 21/50 [01:04<01:24,  2.90s/it, loss=0.043] 
Epoch 26/50:  44%|████▍     | 22/50 [01:04<01:21,  2.90s/it, loss=0.043]
Epoch 26/50:  44%|████▍     | 22/50 [01:07<01:21,  2.90s/it, loss=0.0332]
Epoch 26/50:  46%|████▌     | 23/50 [01:07<01:18,  2.92s/it, loss=0.0332]
Epoch 26/50:  46%|████▌     | 23/50 [01:10<01:18,  2.92s/it, loss=0.0339]
Epoch 26/50:  48%|████▊     | 24/50 [01:10<01:16,  2.95s/it, loss=0.0339]
Epoch 26/50:  48%|████▊     | 24/50 [01:13<01:16,  2.95s/it, loss=0.0394]
Epoch 26/50:  50%|█████     | 25/50 [01:13<01:13,  2.95s/it, loss=0.0394]
Epoch 26/50:  50%|█████     | 25/50 [01:16<01:13,  2.95s/it, loss=0.0353]
Epoch 26/50:  52%|█████▏    | 26/50 [01:16<01:10,  2.94s/it, loss=0.0353]
Epoch 26/50:  52%|█████▏    | 26/50 [01:19<01:10,  2.94s/it, loss=0.047] 
Epoch 26/50:  54%|█████▍    | 27/50 [01:19<01:06,  2.87s/it, loss=0.047]
Epoch 26/50:  54%|█████▍    | 27/50 [01:21<01:06,  2.87s/it, loss=0.0393]
Epoch 26/50:  56%|█████▌    | 28/50 [01:21<01:03,  2.89s/it, loss=0.0393]
Epoch 26/50:  56%|█████▌    | 28/50 [01:24<01:03,  2.89s/it, loss=0.0409]
Epoch 26/50:  58%|█████▊    | 29/50 [01:24<01:00,  2.88s/it, loss=0.0409]
Epoch 26/50:  58%|█████▊    | 29/50 [01:27<01:00,  2.88s/it, loss=0.0463]
Epoch 26/50:  60%|██████    | 30/50 [01:27<00:58,  2.90s/it, loss=0.0463]
Epoch 26/50:  60%|██████    | 30/50 [01:30<00:58,  2.90s/it, loss=0.0407]
Epoch 26/50:  62%|██████▏   | 31/50 [01:30<00:53,  2.83s/it, loss=0.0407]
Epoch 26/50:  62%|██████▏   | 31/50 [01:33<00:53,  2.83s/it, loss=0.0368]
Epoch 26/50:  64%|██████▍   | 32/50 [01:33<00:51,  2.85s/it, loss=0.0368]
Epoch 26/50:  64%|██████▍   | 32/50 [01:36<00:51,  2.85s/it, loss=0.0442]
Epoch 26/50:  66%|██████▌   | 33/50 [01:36<00:49,  2.89s/it, loss=0.0442]
Epoch 26/50:  66%|██████▌   | 33/50 [01:39<00:49,  2.89s/it, loss=0.0472]
Epoch 26/50:  68%|██████▊   | 34/50 [01:39<00:47,  2.94s/it, loss=0.0472]
Epoch 26/50:  68%|██████▊   | 34/50 [01:42<00:47,  2.94s/it, loss=0.0368]
Epoch 26/50:  70%|███████   | 35/50 [01:42<00:44,  2.96s/it, loss=0.0368]
Epoch 26/50:  70%|███████   | 35/50 [01:45<00:44,  2.96s/it, loss=0.0482]
Epoch 26/50:  72%|███████▏  | 36/50 [01:45<00:41,  2.99s/it, loss=0.0482]
Epoch 26/50:  72%|███████▏  | 36/50 [01:48<00:41,  2.99s/it, loss=0.0404]
Epoch 26/50:  74%|███████▍  | 37/50 [01:48<00:38,  2.97s/it, loss=0.0404]
Epoch 26/50:  74%|███████▍  | 37/50 [01:51<00:38,  2.97s/it, loss=0.0403]
Epoch 26/50:  76%|███████▌  | 38/50 [01:51<00:35,  2.97s/it, loss=0.0403]
Epoch 26/50:  76%|███████▌  | 38/50 [01:54<00:35,  2.97s/it, loss=0.0383]
Epoch 26/50:  78%|███████▊  | 39/50 [01:54<00:32,  2.98s/it, loss=0.0383]
Epoch 26/50:  78%|███████▊  | 39/50 [01:57<00:32,  2.98s/it, loss=0.0514]
Epoch 26/50:  80%|████████  | 40/50 [01:57<00:29,  2.92s/it, loss=0.0514]
Epoch 26/50:  80%|████████  | 40/50 [02:00<00:29,  2.92s/it, loss=0.033] 
Epoch 26/50:  82%|████████▏ | 41/50 [02:00<00:26,  2.94s/it, loss=0.033]
Epoch 26/50:  82%|████████▏ | 41/50 [02:02<00:26,  2.94s/it, loss=0.0477]
Epoch 26/50:  84%|████████▍ | 42/50 [02:02<00:23,  2.92s/it, loss=0.0477]
Epoch 26/50:  84%|████████▍ | 42/50 [02:05<00:23,  2.92s/it, loss=0.0367]
Epoch 26/50:  86%|████████▌ | 43/50 [02:05<00:19,  2.84s/it, loss=0.0367]
Epoch 26/50:  86%|████████▌ | 43/50 [02:08<00:19,  2.84s/it, loss=0.0502]
Epoch 26/50:  88%|████████▊ | 44/50 [02:08<00:17,  2.88s/it, loss=0.0502]
Epoch 26/50:  88%|████████▊ | 44/50 [02:11<00:17,  2.88s/it, loss=0.0403]
Epoch 26/50:  90%|█████████ | 45/50 [02:11<00:14,  2.88s/it, loss=0.0403]
Epoch 26/50:  90%|█████████ | 45/50 [02:14<00:14,  2.88s/it, loss=0.0384]
Epoch 26/50:  92%|█████████▏| 46/50 [02:14<00:11,  2.89s/it, loss=0.0384]
Epoch 26/50:  92%|█████████▏| 46/50 [02:17<00:11,  2.89s/it, loss=0.0447]
Epoch 26/50:  94%|█████████▍| 47/50 [02:17<00:08,  2.93s/it, loss=0.0447]
Epoch 26/50:  94%|█████████▍| 47/50 [02:20<00:08,  2.93s/it, loss=0.0422]
Epoch 26/50:  96%|█████████▌| 48/50 [02:20<00:05,  2.93s/it, loss=0.0422]
Epoch 26/50:  96%|█████████▌| 48/50 [02:23<00:05,  2.93s/it, loss=0.0378]
Epoch 26/50:  98%|█████████▊| 49/50 [02:23<00:02,  2.92s/it, loss=0.0378]
Epoch 26/50:  98%|█████████▊| 49/50 [02:25<00:02,  2.92s/it, loss=0.0548]
Epoch 26/50: 100%|██████████| 50/50 [02:25<00:00,  2.63s/it, loss=0.0548]
Epoch 26/50: 100%|██████████| 50/50 [02:25<00:00,  2.91s/it, loss=0.0548]
Epoch 26 | Train Loss: 0.0412 | Val Dice: 0.9074

Epoch 27/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 27/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.037]
Epoch 27/50:   2%|▏         | 1/50 [00:03<03:05,  3.79s/it, loss=0.037]
Epoch 27/50:   2%|▏         | 1/50 [00:06<03:05,  3.79s/it, loss=0.0404]
Epoch 27/50:   4%|▍         | 2/50 [00:06<02:40,  3.35s/it, loss=0.0404]
Epoch 27/50:   4%|▍         | 2/50 [00:09<02:40,  3.35s/it, loss=0.0366]
Epoch 27/50:   6%|▌         | 3/50 [00:09<02:30,  3.21s/it, loss=0.0366]
Epoch 27/50:   6%|▌         | 3/50 [00:12<02:30,  3.21s/it, loss=0.0324]
Epoch 27/50:   8%|▊         | 4/50 [00:12<02:25,  3.15s/it, loss=0.0324]
Epoch 27/50:   8%|▊         | 4/50 [00:15<02:25,  3.15s/it, loss=0.0406]
Epoch 27/50:  10%|█         | 5/50 [00:15<02:12,  2.95s/it, loss=0.0406]
Epoch 27/50:  10%|█         | 5/50 [00:18<02:12,  2.95s/it, loss=0.0483]
Epoch 27/50:  12%|█▏        | 6/50 [00:18<02:09,  2.95s/it, loss=0.0483]
Epoch 27/50:  12%|█▏        | 6/50 [00:21<02:09,  2.95s/it, loss=0.0401]
Epoch 27/50:  14%|█▍        | 7/50 [00:21<02:08,  2.99s/it, loss=0.0401]
Epoch 27/50:  14%|█▍        | 7/50 [00:24<02:08,  2.99s/it, loss=0.0426]
Epoch 27/50:  16%|█▌        | 8/50 [00:24<02:06,  3.02s/it, loss=0.0426]
Epoch 27/50:  16%|█▌        | 8/50 [00:27<02:06,  3.02s/it, loss=0.0339]
Epoch 27/50:  18%|█▊        | 9/50 [00:27<02:01,  2.95s/it, loss=0.0339]
Epoch 27/50:  18%|█▊        | 9/50 [00:30<02:01,  2.95s/it, loss=0.0489]
Epoch 27/50:  20%|██        | 10/50 [00:30<01:58,  2.96s/it, loss=0.0489]
Epoch 27/50:  20%|██        | 10/50 [00:33<01:58,  2.96s/it, loss=0.037] 
Epoch 27/50:  22%|██▏       | 11/50 [00:33<01:55,  2.96s/it, loss=0.037]
Epoch 27/50:  22%|██▏       | 11/50 [00:36<01:55,  2.96s/it, loss=0.0403]
Epoch 27/50:  24%|██▍       | 12/50 [00:36<01:52,  2.96s/it, loss=0.0403]
Epoch 27/50:  24%|██▍       | 12/50 [00:39<01:52,  2.96s/it, loss=0.0341]
Epoch 27/50:  26%|██▌       | 13/50 [00:39<01:49,  2.96s/it, loss=0.0341]
Epoch 27/50:  26%|██▌       | 13/50 [00:42<01:49,  2.96s/it, loss=0.0424]
Epoch 27/50:  28%|██▊       | 14/50 [00:42<01:45,  2.92s/it, loss=0.0424]
Epoch 27/50:  28%|██▊       | 14/50 [00:45<01:45,  2.92s/it, loss=0.0386]
Epoch 27/50:  30%|███       | 15/50 [00:45<01:42,  2.93s/it, loss=0.0386]
Epoch 27/50:  30%|███       | 15/50 [00:47<01:42,  2.93s/it, loss=0.0413]
Epoch 27/50:  32%|███▏      | 16/50 [00:47<01:38,  2.91s/it, loss=0.0413]
Epoch 27/50:  32%|███▏      | 16/50 [00:50<01:38,  2.91s/it, loss=0.0424]
Epoch 27/50:  34%|███▍      | 17/50 [00:50<01:36,  2.94s/it, loss=0.0424]
Epoch 27/50:  34%|███▍      | 17/50 [00:53<01:36,  2.94s/it, loss=0.04]  
Epoch 27/50:  36%|███▌      | 18/50 [00:53<01:31,  2.85s/it, loss=0.04]
Epoch 27/50:  36%|███▌      | 18/50 [00:56<01:31,  2.85s/it, loss=0.0366]
Epoch 27/50:  38%|███▊      | 19/50 [00:56<01:29,  2.88s/it, loss=0.0366]
Epoch 27/50:  38%|███▊      | 19/50 [00:59<01:29,  2.88s/it, loss=0.0371]
Epoch 27/50:  40%|████      | 20/50 [00:59<01:27,  2.91s/it, loss=0.0371]
Epoch 27/50:  40%|████      | 20/50 [01:02<01:27,  2.91s/it, loss=0.0409]
Epoch 27/50:  42%|████▏     | 21/50 [01:02<01:24,  2.93s/it, loss=0.0409]
Epoch 27/50:  42%|████▏     | 21/50 [01:05<01:24,  2.93s/it, loss=0.0393]
Epoch 27/50:  44%|████▍     | 22/50 [01:05<01:21,  2.92s/it, loss=0.0393]
Epoch 27/50:  44%|████▍     | 22/50 [01:08<01:21,  2.92s/it, loss=0.046] 
Epoch 27/50:  46%|████▌     | 23/50 [01:08<01:18,  2.92s/it, loss=0.046]
Epoch 27/50:  46%|████▌     | 23/50 [01:11<01:18,  2.92s/it, loss=0.0417]
Epoch 27/50:  48%|████▊     | 24/50 [01:11<01:16,  2.93s/it, loss=0.0417]
Epoch 27/50:  48%|████▊     | 24/50 [01:14<01:16,  2.93s/it, loss=0.0372]
Epoch 27/50:  50%|█████     | 25/50 [01:14<01:13,  2.93s/it, loss=0.0372]
Epoch 27/50:  50%|█████     | 25/50 [01:17<01:13,  2.93s/it, loss=0.035] 
Epoch 27/50:  52%|█████▏    | 26/50 [01:17<01:11,  2.96s/it, loss=0.035]
Epoch 27/50:  52%|█████▏    | 26/50 [01:19<01:11,  2.96s/it, loss=0.0431]
Epoch 27/50:  54%|█████▍    | 27/50 [01:19<01:06,  2.89s/it, loss=0.0431]
Epoch 27/50:  54%|█████▍    | 27/50 [01:22<01:06,  2.89s/it, loss=0.0385]
Epoch 27/50:  56%|█████▌    | 28/50 [01:22<01:03,  2.90s/it, loss=0.0385]
Epoch 27/50:  56%|█████▌    | 28/50 [01:25<01:03,  2.90s/it, loss=0.0493]
Epoch 27/50:  58%|█████▊    | 29/50 [01:25<01:00,  2.90s/it, loss=0.0493]
Epoch 27/50:  58%|█████▊    | 29/50 [01:28<01:00,  2.90s/it, loss=0.0387]
Epoch 27/50:  60%|██████    | 30/50 [01:28<00:56,  2.84s/it, loss=0.0387]
Epoch 27/50:  60%|██████    | 30/50 [01:31<00:56,  2.84s/it, loss=0.0467]
Epoch 27/50:  62%|██████▏   | 31/50 [01:31<00:54,  2.89s/it, loss=0.0467]
Epoch 27/50:  62%|██████▏   | 31/50 [01:34<00:54,  2.89s/it, loss=0.0387]
Epoch 27/50:  64%|██████▍   | 32/50 [01:34<00:52,  2.91s/it, loss=0.0387]
Epoch 27/50:  64%|██████▍   | 32/50 [01:37<00:52,  2.91s/it, loss=0.0432]
Epoch 27/50:  66%|██████▌   | 33/50 [01:37<00:49,  2.91s/it, loss=0.0432]
Epoch 27/50:  66%|██████▌   | 33/50 [01:40<00:49,  2.91s/it, loss=0.0504]
Epoch 27/50:  68%|██████▊   | 34/50 [01:40<00:46,  2.93s/it, loss=0.0504]
Epoch 27/50:  68%|██████▊   | 34/50 [01:43<00:46,  2.93s/it, loss=0.0355]
Epoch 27/50:  70%|███████   | 35/50 [01:43<00:43,  2.92s/it, loss=0.0355]
Epoch 27/50:  70%|███████   | 35/50 [01:46<00:43,  2.92s/it, loss=0.0473]
Epoch 27/50:  72%|███████▏  | 36/50 [01:46<00:41,  2.94s/it, loss=0.0473]
Epoch 27/50:  72%|███████▏  | 36/50 [01:49<00:41,  2.94s/it, loss=0.045] 
Epoch 27/50:  74%|███████▍  | 37/50 [01:49<00:38,  2.94s/it, loss=0.045]
Epoch 27/50:  74%|███████▍  | 37/50 [01:52<00:38,  2.94s/it, loss=0.0387]
Epoch 27/50:  76%|███████▌  | 38/50 [01:52<00:35,  2.94s/it, loss=0.0387]
Epoch 27/50:  76%|███████▌  | 38/50 [01:54<00:35,  2.94s/it, loss=0.0308]
Epoch 27/50:  78%|███████▊  | 39/50 [01:54<00:32,  2.91s/it, loss=0.0308]
Epoch 27/50:  78%|███████▊  | 39/50 [01:57<00:32,  2.91s/it, loss=0.0442]
Epoch 27/50:  80%|████████  | 40/50 [01:57<00:29,  2.91s/it, loss=0.0442]
Epoch 27/50:  80%|████████  | 40/50 [02:00<00:29,  2.91s/it, loss=0.0467]
Epoch 27/50:  82%|████████▏ | 41/50 [02:00<00:26,  2.90s/it, loss=0.0467]
Epoch 27/50:  82%|████████▏ | 41/50 [02:03<00:26,  2.90s/it, loss=0.0478]
Epoch 27/50:  84%|████████▍ | 42/50 [02:03<00:22,  2.87s/it, loss=0.0478]
Epoch 27/50:  84%|████████▍ | 42/50 [02:06<00:22,  2.87s/it, loss=0.0401]
Epoch 27/50:  86%|████████▌ | 43/50 [02:06<00:19,  2.82s/it, loss=0.0401]
Epoch 27/50:  86%|████████▌ | 43/50 [02:09<00:19,  2.82s/it, loss=0.0376]
Epoch 27/50:  88%|████████▊ | 44/50 [02:09<00:16,  2.82s/it, loss=0.0376]
Epoch 27/50:  88%|████████▊ | 44/50 [02:11<00:16,  2.82s/it, loss=0.0372]
Epoch 27/50:  90%|█████████ | 45/50 [02:11<00:14,  2.82s/it, loss=0.0372]
Epoch 27/50:  90%|█████████ | 45/50 [02:14<00:14,  2.82s/it, loss=0.037] 
Epoch 27/50:  92%|█████████▏| 46/50 [02:14<00:11,  2.85s/it, loss=0.037]
Epoch 27/50:  92%|█████████▏| 46/50 [02:17<00:11,  2.85s/it, loss=0.0355]
Epoch 27/50:  94%|█████████▍| 47/50 [02:17<00:08,  2.87s/it, loss=0.0355]
Epoch 27/50:  94%|█████████▍| 47/50 [02:20<00:08,  2.87s/it, loss=0.0392]
Epoch 27/50:  96%|█████████▌| 48/50 [02:20<00:05,  2.88s/it, loss=0.0392]
Epoch 27/50:  96%|█████████▌| 48/50 [02:23<00:05,  2.88s/it, loss=0.0423]
Epoch 27/50:  98%|█████████▊| 49/50 [02:23<00:02,  2.89s/it, loss=0.0423]
Epoch 27/50:  98%|█████████▊| 49/50 [02:25<00:02,  2.89s/it, loss=0.0323]
Epoch 27/50: 100%|██████████| 50/50 [02:25<00:00,  2.58s/it, loss=0.0323]
Epoch 27/50: 100%|██████████| 50/50 [02:25<00:00,  2.91s/it, loss=0.0323]
Epoch 27 | Train Loss: 0.0415 | Val Dice: 0.9092
🔥 New Best Dice: 0.9092 (Epoch 27) -> Saved!

Epoch 28/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 28/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.0375]
Epoch 28/50:   2%|▏         | 1/50 [00:03<03:00,  3.68s/it, loss=0.0375]
Epoch 28/50:   2%|▏         | 1/50 [00:06<03:00,  3.68s/it, loss=0.0437]
Epoch 28/50:   4%|▍         | 2/50 [00:06<02:31,  3.16s/it, loss=0.0437]
Epoch 28/50:   4%|▍         | 2/50 [00:09<02:31,  3.16s/it, loss=0.0407]
Epoch 28/50:   6%|▌         | 3/50 [00:09<02:23,  3.04s/it, loss=0.0407]
Epoch 28/50:   6%|▌         | 3/50 [00:12<02:23,  3.04s/it, loss=0.049] 
Epoch 28/50:   8%|▊         | 4/50 [00:12<02:14,  2.91s/it, loss=0.049]
Epoch 28/50:   8%|▊         | 4/50 [00:14<02:14,  2.91s/it, loss=0.0366]
Epoch 28/50:  10%|█         | 5/50 [00:14<02:09,  2.87s/it, loss=0.0366]
Epoch 28/50:  10%|█         | 5/50 [00:17<02:09,  2.87s/it, loss=0.0376]
Epoch 28/50:  12%|█▏        | 6/50 [00:17<02:06,  2.89s/it, loss=0.0376]
Epoch 28/50:  12%|█▏        | 6/50 [00:20<02:06,  2.89s/it, loss=0.0421]
Epoch 28/50:  14%|█▍        | 7/50 [00:20<02:06,  2.94s/it, loss=0.0421]
Epoch 28/50:  14%|█▍        | 7/50 [00:23<02:06,  2.94s/it, loss=0.04]  
Epoch 28/50:  16%|█▌        | 8/50 [00:23<02:03,  2.95s/it, loss=0.04]
Epoch 28/50:  16%|█▌        | 8/50 [00:26<02:03,  2.95s/it, loss=0.0389]
Epoch 28/50:  18%|█▊        | 9/50 [00:26<01:59,  2.92s/it, loss=0.0389]
Epoch 28/50:  18%|█▊        | 9/50 [00:29<01:59,  2.92s/it, loss=0.0407]
Epoch 28/50:  20%|██        | 10/50 [00:29<01:55,  2.88s/it, loss=0.0407]
Epoch 28/50:  20%|██        | 10/50 [00:32<01:55,  2.88s/it, loss=0.0381]
Epoch 28/50:  22%|██▏       | 11/50 [00:32<01:52,  2.89s/it, loss=0.0381]
Epoch 28/50:  22%|██▏       | 11/50 [00:35<01:52,  2.89s/it, loss=0.0434]
Epoch 28/50:  24%|██▍       | 12/50 [00:35<01:50,  2.92s/it, loss=0.0434]
Epoch 28/50:  24%|██▍       | 12/50 [00:38<01:50,  2.92s/it, loss=0.0333]
Epoch 28/50:  26%|██▌       | 13/50 [00:38<01:48,  2.94s/it, loss=0.0333]
Epoch 28/50:  26%|██▌       | 13/50 [00:41<01:48,  2.94s/it, loss=0.0408]
Epoch 28/50:  28%|██▊       | 14/50 [00:41<01:42,  2.85s/it, loss=0.0408]
Epoch 28/50:  28%|██▊       | 14/50 [00:44<01:42,  2.85s/it, loss=0.0424]
Epoch 28/50:  30%|███       | 15/50 [00:44<01:41,  2.91s/it, loss=0.0424]
Epoch 28/50:  30%|███       | 15/50 [00:46<01:41,  2.91s/it, loss=0.0378]
Epoch 28/50:  32%|███▏      | 16/50 [00:47<01:39,  2.92s/it, loss=0.0378]
Epoch 28/50:  32%|███▏      | 16/50 [00:49<01:39,  2.92s/it, loss=0.0374]
Epoch 28/50:  34%|███▍      | 17/50 [00:49<01:36,  2.93s/it, loss=0.0374]
Epoch 28/50:  34%|███▍      | 17/50 [00:52<01:36,  2.93s/it, loss=0.0451]
Epoch 28/50:  36%|███▌      | 18/50 [00:52<01:33,  2.91s/it, loss=0.0451]
Epoch 28/50:  36%|███▌      | 18/50 [00:55<01:33,  2.91s/it, loss=0.037] 
Epoch 28/50:  38%|███▊      | 19/50 [00:55<01:29,  2.88s/it, loss=0.037]
Epoch 28/50:  38%|███▊      | 19/50 [00:58<01:29,  2.88s/it, loss=0.0383]
Epoch 28/50:  40%|████      | 20/50 [00:58<01:26,  2.88s/it, loss=0.0383]
Epoch 28/50:  40%|████      | 20/50 [01:01<01:26,  2.88s/it, loss=0.0446]
Epoch 28/50:  42%|████▏     | 21/50 [01:01<01:24,  2.93s/it, loss=0.0446]
Epoch 28/50:  42%|████▏     | 21/50 [01:04<01:24,  2.93s/it, loss=0.0376]
